username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
EastvilleErn;2011-08-08 05:25;0;0;"I'm Bristol Rovers through and through, if I have a 2nd team its #Wrexham through my in-laws. Good luck in your fight. Utg #savewrexhamfc";South Gloucestershire, England;;#Wrexham #savewrexhamfc;"100543118964822016";https://twitter.com/EastvilleErn/status/100543118964822016
Emilyohara1995;2011-08-08 05:14;0;0;"@Alexample_ Camden :D probably anyway, gonna go to college there insteada Bristol :D x";City of Bristol, England;@Alexample_;;"100540462527549440";https://twitter.com/Emilyohara1995/status/100540462527549440
AamirWani;2011-08-08 05:10;0;0;"@pawandurani I am from Kashmir temporarily living in bristol . Kashmir is where my heart is. Is there a problem? am i not allowed here.";City of Bristol, England;@pawandurani;;"100539456171425792";https://twitter.com/AamirWani/status/100539456171425792
si_trivella;2011-08-08 04:47;0;0;"@simonpegg Shepperton is 111 miles from Bristol , which is 111 miles from Nuneaton, which is, yep, 111 miles from Shepperton..the 111triangle";City of Bristol, England;@simonpegg;;"100533502444978177";https://twitter.com/si_trivella/status/100533502444978177
BeckyLee91;2011-08-08 04:18;0;0;"I'm at Tesco Extra (Eastgate Road, Easton, Bristol ) http://4sq.com/nXADCh";City of Bristol, England;;;"100526263910940672";https://twitter.com/BeckyLee91/status/100526263910940672
markmapstone;2011-08-08 03:17;0;0;"I am in the Cafe. Wrestling with the quirks of Poll Daddy. At the Watershed, Bristol , this avo if anyone is kicking about.";Bath and North East Somerset, England;;;"100511030580490240";https://twitter.com/markmapstone/status/100511030580490240
mtvan_com;2011-08-08 01:59;0;0;"Courier Work from Bristol to Middlesex, waiting for offers. http://www.mtvan.com/courier_work/";City of Bristol, England;;;"100491200083148800";https://twitter.com/mtvan_com/status/100491200083148800
plymouthkate;2011-08-08 01:53;0;0;"I'm at Bristol Temple Meads Railway Station (BRI) (Station App., Bristol ) w/ 2 others http://4sq.com/qi0yJL";;;;"100489715681198081";https://twitter.com/plymouthkate/status/100489715681198081
DanielGourlay89;2011-08-08 01:42;0;0;"Having a day off from the show today as I am in Bristol with mum and Lucy visiting lucy's family!";North Somerset, England;;;"100486922060828672";https://twitter.com/DanielGourlay89/status/100486922060828672
SarahLockhart_;2011-08-08 01:34;0;0;"@grimmers7 aww bless! Where abouts in America are you anyway? Bristol weather right now is shit as usual x";South Gloucestershire, England;@grimmers7;;"100484945448935425";https://twitter.com/SarahLockhart_/status/100484945448935425
CDG_Careers;2011-08-08 01:22;0;0;"Head Chef - Bristol - Cafe Rouge - Bristol #ukjobs http://tinyurl.com/6ka9uey";City of Bristol, England;;#ukjobs;"100481937474465792";https://twitter.com/CDG_Careers/status/100481937474465792
DREAMlNGinPINK;2011-08-08 01:20;0;0;"I'm at Victoria Park (Somerset Terrace, Bristol ) http://4sq.com/rugDyh";City of Bristol, England;;;"100481557512470529";https://twitter.com/DREAMlNGinPINK/status/100481557512470529
Gemma_BurnsUK;2011-08-08 00:50;0;0;"Alone in the big city Bristol #cityconvert";City of Bristol, England;;#cityconvert;"100474032872374272";https://twitter.com/Gemma_BurnsUK/status/100474032872374272
VouchAR_Bristol;2011-08-08 00:23;0;0;"Full VOSA-Approved MOT With Exterior Wash and Interior Vacuum Plus Collection and Delivery for £29... http://vchr.me/1sl #Bristol";City of Bristol, England;;#Bristol;"100467053063970816";https://twitter.com/VouchAR_Bristol/status/100467053063970816
grantcadams;2011-08-08 00:18;0;0;"I'm at The Mall at Cribbs Causeway (Merlin Rd., Bristol ) http://4sq.com/rknRPp";;;;"100465816822235136";https://twitter.com/grantcadams/status/100465816822235136
grantcadams;2011-08-08 00:17;0;0;"I'm at Starbucks (Cribbs Causeway Mall, Bristol ) http://4sq.com/mSGwdi";South Gloucestershire, England;;;"100465608159789056";https://twitter.com/grantcadams/status/100465608159789056
andyranyard;2011-08-07 23:19;0;0;"I just ousted @woof1972 as the mayor of Future Inn Bristol on @foursquare ! http://4sq.com/d7ltYw";City of Bristol, England;@woof1972 @foursquare;;"100451130269638656";https://twitter.com/andyranyard/status/100451130269638656
WilliamBuist;2011-08-07 22:56;0;0;"On my way to BUG day (@Bristol Parkway Railway Station (BPW)) http://4sq.com/n4VKZm";;@Bristol;;"100445157727547392";https://twitter.com/WilliamBuist/status/100445157727547392
DealProbe;2011-08-07 20:12;0;0;"55% Off BBQ Summer Pack of Meats Including Delivery at John Sheppard in Bristol http://bit.ly/pauClY via @dealprobe";City of Bristol, England;@dealprobe;;"100403892231221248";https://twitter.com/DealProbe/status/100403892231221248
DealProbe;2011-08-07 19:57;0;0;"Up To 57% Off Two Course Meal With Wine For Two, Four Or Six in Bristol http://bit.ly/pG5G5b via @dealprobe";City of Bristol, England;@dealprobe;;"100400122856349696";https://twitter.com/DealProbe/status/100400122856349696
DealProbe;2011-08-07 19:31;0;0;"66% off Full MOT With Exterior Wash and Interior Vacuum at Express Fit in Bristol http://bit.ly/poPvRe via @dealprobe";City of Bristol, England;@dealprobe;;"100393566756552704";https://twitter.com/DealProbe/status/100393566756552704
CoachFufu;2011-08-07 14:49;1;0;"After hours of waiting we're finally leaving Bristol after the @LondonBlitz game #ihatebristol http:// yfrog.com/kekdorfj";South Gloucestershire, England;@LondonBlitz;#ihatebristol;"100322820931862528";https://twitter.com/CoachFufu/status/100322820931862528
perunov;2011-08-07 14:47;0;0;"I'm at The Clifton (Regents Street, Clifton, Bristol ) [pic]: http://4sq.com/qSekzd";City of Bristol, England;;;"100322104439877633";https://twitter.com/perunov/status/100322104439877633
misteramason;2011-08-07 14:41;0;0;"I'm at Bristol Royal Marriott Hotel (College Green, Bristol ) http://4sq.com/nGWglQ";;;;"100320611095691264";https://twitter.com/misteramason/status/100320611095691264
MyGeekLifeSoFar;2011-08-07 14:28;0;0;"@shngrdnr rumours abound! Bristol being mentioned in the same breath as #Tottenham .. Surely not";City of Bristol, England;@shngrdnr;#Tottenham;"100317391636008960";https://twitter.com/MyGeekLifeSoFar/status/100317391636008960
MyGeekLifeSoFar;2011-08-07 14:26;0;0;"@elliebell18 will do. Lots of rumours but nothing clear ... #bristol #gottawalkthroughstokescroft";City of Bristol, England;@elliebell18;#bristol #gottawalkthroughstokescroft;"100316825216221184";https://twitter.com/MyGeekLifeSoFar/status/100316825216221184
MyGeekLifeSoFar;2011-08-07 14:11;0;0;"Helicopter moved from overhead now. Hopefully last seen of it tonight! #Bristol #gottawalkthroughstokescroft";City of Bristol, England;;#Bristol #gottawalkthroughstokescroft;"100313100829458432";https://twitter.com/MyGeekLifeSoFar/status/100313100829458432
MyGeekLifeSoFar;2011-08-07 14:03;0;0;"Helicopter hovering right over the house, anyone know what's going on? #bristol";City of Bristol, England;;#bristol;"100311194677690368";https://twitter.com/MyGeekLifeSoFar/status/100311194677690368
iShineForBieber;2011-08-07 13:22;0;0;"@Celine_Swag Et bah voilà, Bristol c'est à peu près à côté ! MDR tu saisà quoi ça correspond en français "Wales" ?";City of Bristol, England;@Celine_Swag;;"100300828178526208";https://twitter.com/iShineForBieber/status/100300828178526208
iShineForBieber;2011-08-07 13:00;0;0;"@Celine_Swag Rah reloudelavie.com MDR Je suis à Bristol , je sais pas si tu vois ? :)";City of Bristol, England;@Celine_Swag;;"100295169051602947";https://twitter.com/iShineForBieber/status/100295169051602947
ollie3199;2011-08-07 12:44;0;0;"I'm at Bristol Temple Meads Railway Station (BRI) (Station App., Bristol ) http://4sq.com/p9q8Li";;;;"100291221062291456";https://twitter.com/ollie3199/status/100291221062291456
CoachFufu;2011-08-07 12:14;1;0;"Still in Bristol after the @LondonBlitz game... #pissed http:// yfrog.com/h3a0szrj";South Gloucestershire, England;@LondonBlitz;#pissed;"100283786390016000";https://twitter.com/CoachFufu/status/100283786390016000
bigstuff1980;2011-08-07 11:55;0;0;"“ @VaughanCricket : @Chris3Wood Can you explain... FOC?? Is that Bristol expression?!!” Free of charge..!!!! Lol!!";City of Bristol, England;@VaughanCricket @Chris3Wood;;"100278956074352640";https://twitter.com/bigstuff1980/status/100278956074352640
Allygraygp;2011-08-07 11:53;0;0;"#tottenham no riots in Bristol tonight, theres drizzle";City of Bristol, England;;#tottenham;"100278400576524288";https://twitter.com/Allygraygp/status/100278400576524288
Mandlebrot;2011-08-07 11:16;0;0;"I'm at Ashton Court Estate (Ashton Court Estate, Bristol ) http://4sq.com/p7cLVi";North Somerset, England;;;"100269117927473153";https://twitter.com/Mandlebrot/status/100269117927473153
DREAMlNGinPINK;2011-08-07 11:03;0;0;"Nearly there (@Bristol Temple Meads Railway Station (BRI) w/ 2 others) http://4sq.com/r1aKIE";;@Bristol;;"100265819686174720";https://twitter.com/DREAMlNGinPINK/status/100265819686174720
jacklclarke;2011-08-07 10:17;0;0;"Finally set of home from Bristol :)";Bath and North East Somerset, England;;;"100254332590632960";https://twitter.com/jacklclarke/status/100254332590632960
chrismytton;2011-08-07 10:17;0;0;"Gorilla Elvis @Bristol Bus Station http://instagr.am/p/JnKf9/";City of Bristol, England;@Bristol;;"100254218190995457";https://twitter.com/chrismytton/status/100254218190995457
davidwatson244;2011-08-07 08:54;0;0;"I'm at Miles Arms Hotel (181 Avonmouth Rd, Bristol ) http://4sq.com/ncMrnX";;;;"100233251335061504";https://twitter.com/davidwatson244/status/100233251335061504
stumenzies;2011-08-07 08:15;0;0;"@Partnerunning @Coupleontherun good luck, hot over there?? I'm trying to get out in-between rain showers here in Bristol .";South Gloucestershire, England;@Partnerunning @Coupleontherun;;"100223588002578433";https://twitter.com/stumenzies/status/100223588002578433
VouchAR_Bristol;2011-08-07 07:53;0;0;"Static Line Parachute Jump With Two Day Intensive Training Course for £125 with Netheravon (£250... http://vchr.me/1rd #Bristol";City of Bristol, England;;#Bristol;"100217923829903360";https://twitter.com/VouchAR_Bristol/status/100217923829903360
stringfellow;2011-08-07 07:13;0;0;"@frosty you sent those giggles all the way to Bristol ! :-)";City of Bristol, England;@frosty;;"100207948621549568";https://twitter.com/stringfellow/status/100207948621549568
alibelle;2011-08-07 07:04;0;0;"I'm at Bristol Airport (BRS) (North Side Rd., Bristol ) http://4sq.com/q27EZj";;;;"100205573433331714";https://twitter.com/alibelle/status/100205573433331714
Sadlybrokeboy;2011-08-07 06:56;0;0;"@Sheridansmith1 but I'm in Bristol ! ;) Hope you like the 'Diff awesome city :)";South Gloucestershire, England;@Sheridansmith1;;"100203727620816896";https://twitter.com/Sadlybrokeboy/status/100203727620816896
mhghodsi;2011-08-07 06:38;0;0;"I'm at Nando's (Aspects Leisure Parkny, Longwell Greens, Bristol ) http://4sq.com/pbhllN";South Gloucestershire, England;;;"100199146836856832";https://twitter.com/mhghodsi/status/100199146836856832
mancalledaaron;2011-08-07 05:58;0;0;"I'm in a restaurant in Bristol and it seems to be full of Russians and screaming kids.";City of Bristol, England;;;"100188967076495360";https://twitter.com/mancalledaaron/status/100188967076495360
josh_willcock;2011-08-07 05:54;0;0;"I'm at IKEA (Eastgate Shopping Centre, Eastgate Rd., Bristol ) http://4sq.com/pQiAlX";City of Bristol, England;;;"100187970006548482";https://twitter.com/josh_willcock/status/100187970006548482
Hazel_Evelyn;2011-08-07 05:45;0;0;"I'm at Graze Bar and Chophouse (63 Queen Square, Bristol ) http://4sq.com/qib1UL";City of Bristol, England;;;"100185696773484544";https://twitter.com/Hazel_Evelyn/status/100185696773484544
VouchAR_Bristol;2011-08-07 05:23;0;0;"Full VOSA-Approved MOT With Exterior Wash and Interior Vacuum Plus Collection and Delivery for £29... http://vchr.me/1qu #Bristol";City of Bristol, England;;#Bristol;"100180164109025280";https://twitter.com/VouchAR_Bristol/status/100180164109025280
TheSosChef;2011-08-07 04:52;0;0;"@BristolBites hey bristol bites you coming to taste my functional chocolates at arch house deli this Saturday from 11.00";South Gloucestershire, England;@BristolBites;;"100172420710793216";https://twitter.com/TheSosChef/status/100172420710793216
JaneCouchMBE;2011-08-07 04:27;0;0;"@stevelillis he is there somewhere I'm stuck in Bristol gutted was it good";South Gloucestershire, England;@stevelillis;;"100166275841540096";https://twitter.com/JaneCouchMBE/status/100166275841540096
VouchAR_Bristol;2011-08-07 04:23;0;0;"Spa Day with Two Treatments Plus Full Use of Spa Facilities For One (£45) Or Two (£79) at The... http://vchr.me/1ql #Bristol";City of Bristol, England;;#Bristol;"100165064350371840";https://twitter.com/VouchAR_Bristol/status/100165064350371840
Hazel_Evelyn;2011-08-07 04:15;0;0;"I'm at M Shed (Whapping Rd., Bristol ) http://4sq.com/njPvRs";City of Bristol, England;;;"100163087872704512";https://twitter.com/Hazel_Evelyn/status/100163087872704512
mhghodsi;2011-08-07 04:06;0;0;"I'm at Bristol Cathedral (College Green, Bristol ) http://4sq.com/nC1fQC";;;;"100160800689360896";https://twitter.com/mhghodsi/status/100160800689360896
mmeeee;2011-08-07 03:49;0;0;"I'm at Cabot Circus (Bond Street, Bristol ) http://4sq.com/nv52KD";;;;"100156714053156864";https://twitter.com/mmeeee/status/100156714053156864
DazzaWestlake;2011-08-07 03:44;0;0;"I'm at Cottage Loaf Bakery ( Bristol ) http://4sq.com/pYrIWX";North Somerset, England;;;"100155224492212224";https://twitter.com/DazzaWestlake/status/100155224492212224
JaneCouchMBE;2011-08-07 03:37;0;0;"@StevieBellos and Bristol pissing down u ok Hun";South Gloucestershire, England;@StevieBellos;;"100153700470886400";https://twitter.com/JaneCouchMBE/status/100153700470886400
brizzlebuff;2011-08-07 03:01;0;0;"1950s Philadelphia Street Broadmead Bristol BS1 http://flic.kr/p/48L4SJ";City of Bristol, England;;;"100144460511457280";https://twitter.com/brizzlebuff/status/100144460511457280
brizzlebuff;2011-08-07 03:00;0;0;"c1888 Castle Green Bristol http://flic.kr/p/48HkgF";City of Bristol, England;;;"100144164854968320";https://twitter.com/brizzlebuff/status/100144164854968320
brizzlebuff;2011-08-07 02:59;0;0;"Castle Green School - Bristol at War 1940 http://flic.kr/p/48Gc1k";City of Bristol, England;;;"100144072152449024";https://twitter.com/brizzlebuff/status/100144072152449024
brizzlebuff;2011-08-07 02:58;0;0;"Bristol Before the Blitz - Wine Street BS1 http://flic.kr/p/48HkqF";City of Bristol, England;;;"100143818552250368";https://twitter.com/brizzlebuff/status/100143818552250368
brizzlebuff;2011-08-07 02:57;0;0;"Bristol Dolphin Street BS1 Map - 1937 http://flic.kr/p/48HGvP";City of Bristol, England;;;"100143576545116160";https://twitter.com/brizzlebuff/status/100143576545116160
brizzlebuff;2011-08-07 02:57;0;0;"Dolphin Street - Bristol at War http://flic.kr/p/48bF9q";City of Bristol, England;;;"100143511248191488";https://twitter.com/brizzlebuff/status/100143511248191488
brizzlebuff;2011-08-07 02:57;0;0;"Dolphin Street - Bristol at War 1942 http://flic.kr/p/48vcFR";City of Bristol, England;;;"100143430956625921";https://twitter.com/brizzlebuff/status/100143430956625921
brizzlebuff;2011-08-07 02:52;0;0;"Victorian Cellars under modern Bristol http://flic.kr/p/4dU76G";City of Bristol, England;;;"100142345009364992";https://twitter.com/brizzlebuff/status/100142345009364992
brizzlebuff;2011-08-07 02:50;0;0;"Bristol Baby in a tube 1978 http://flic.kr/p/4aEexS";City of Bristol, England;;;"100141763506872322";https://twitter.com/brizzlebuff/status/100141763506872322
dave3Ch;2011-08-07 02:34;0;0;"I'm at Highgrove Church ( Bristol ) http://4sq.com/ru8pnG";City of Bristol, England;;;"100137788418162688";https://twitter.com/dave3Ch/status/100137788418162688
TheJobTweets_UK;2011-08-07 02:08;0;0;"Software Field Application Engineer - Bristol - IC Software - Bristol : technical solutions at software and boar... http://tjt.ag/npxLBu";City of Bristol, England;;;"100131130434523137";https://twitter.com/TheJobTweets_UK/status/100131130434523137
TJT_UK_ITSoft;2011-08-07 02:08;0;0;"Software Field Application Engineer - Bristol - IC Software - Bristol : technical solutions at software and boar... http://tjt.ag/npxLBu";City of Bristol, England;;;"100131130283540480";https://twitter.com/TJT_UK_ITSoft/status/100131130283540480
jamesakadamingo;2011-08-07 02:03;0;0;"I'm at Southmead Blood Centre (Southmead Road, Bristol ) http://4sq.com/oI6I45";;;;"100130047633014784";https://twitter.com/jamesakadamingo/status/100130047633014784
Carolez001;2011-08-07 01:38;0;0;"@trishy60 sounds similar to Bristol ...rent a riot mobbed turned up & made a peaceful demo into a bloody chaos";South Gloucestershire, England;@trishy60;;"100123580465029120";https://twitter.com/Carolez001/status/100123580465029120
VouchAR_Bristol;2011-08-07 01:23;0;0;"Half Head Highlights, Cut and Blow Dry Or Restyle, Plus Kerastase Conditioning Treatment for £30 at... http://vchr.me/1pw #Bristol";City of Bristol, England;;#Bristol;"100119768081776640";https://twitter.com/VouchAR_Bristol/status/100119768081776640
Lorena__F;2011-08-07 00:30;0;0;"Working as a hostess on a Steam Train today, Bristol to Weymouth!";City of Bristol, England;;;"100106627646099456";https://twitter.com/Lorena__F/status/100106627646099456
DealProbe;2011-08-06 20:46;0;0;"89% Off Professional Group Photo Shoot Plus 10×8 and 7×5 Print in Bristol http://bit.ly/pg5dNZ via @dealprobe";City of Bristol, England;@dealprobe;;"100050183513059328";https://twitter.com/DealProbe/status/100050183513059328
DealProbe;2011-08-06 20:45;0;0;"66% off Full MOT With Exterior Wash and Interior Vacuum at Express Fit in Bristol http://bit.ly/poPvRe via @dealprobe";City of Bristol, England;@dealprobe;;"100049788514484224";https://twitter.com/DealProbe/status/100049788514484224
DealProbe;2011-08-06 19:10;0;0;"Up To 71% Off Highlights Plus Cut and Blow Dry at Leah Jones Hair & Beauty in Bristol http://bit.ly/qBMAUl via @dealprobe";City of Bristol, England;@dealprobe;;"100026012733145089";https://twitter.com/DealProbe/status/100026012733145089
mhghodsi;2011-08-06 16:06;0;0;"I'm at Mercure Holland House (Redcliffe Hill, Bristol ) http://4sq.com/oxw7dk";City of Bristol, England;;;"99979780316856321";https://twitter.com/mhghodsi/status/99979780316856321
Lilyda1st;2011-08-06 15:21;0;0;"@alexandramusic #askalex are you coming to Bristol any time soon? Love you!xxx";North Somerset, England;@alexandramusic;#askalex;"99968357750685696";https://twitter.com/Lilyda1st/status/99968357750685696
Lilyda1st;2011-08-06 15:12;0;0;"@alexandramusic are you gonna come to bristol ?:) xx";North Somerset, England;@alexandramusic;;"99966046701760513";https://twitter.com/Lilyda1st/status/99966046701760513
flocktogether;2011-08-06 14:56;0;0;"Council By-election: @mpntod added Bristol City Council Southmead on Sep. 8th - http://floc.to/7357";City of Bristol, England;@mpntod;;"99962121491726336";https://twitter.com/flocktogether/status/99962121491726336
Hazel_Evelyn;2011-08-06 14:21;0;0;"I'm at Jersey Lily (193 Whiteladies Road, Bristol ) http://4sq.com/pfHPGM";;;;"99953317442105344";https://twitter.com/Hazel_Evelyn/status/99953317442105344
jrawly;2011-08-06 13:29;0;0;"Sorry, but @bluejovanka I'm moving to Bristol";City of Bristol, England;@bluejovanka;;"99940065836404736";https://twitter.com/jrawly/status/99940065836404736
JulietDJ;2011-08-06 12:59;0;0;"Had a fantastic day with my mum at the theatre in Malvern! Back in Bristol now, flat to myself! Rosé and LittleBigPlanet time :)";City of Bristol, England;;;"99932620594491393";https://twitter.com/JulietDJ/status/99932620594491393
revoltingross;2011-08-06 12:32;0;0;"I'm at The Royal Oak (Gloucester Road, Bristol ) http://4sq.com/oJg2EE";;;;"99925818523918336";https://twitter.com/revoltingross/status/99925818523918336
MisterrJoe;2011-08-06 12:18;0;0;"Ok so now i'm drunk in Bristol #fishoutofwater #theyonlyseemtodrinkcider #itfc wooi 3-0 :D";City of Bristol, England;;#fishoutofwater #theyonlyseemtodrinkcider #itfc;"99922237087432704";https://twitter.com/MisterrJoe/status/99922237087432704
ohyhthomas;2011-08-06 11:45;0;0;"I'm at Apple Store (Cabot Circus, 11 Philadelphia St, Bristol ) http://4sq.com/rme2Wl";;;;"99913910538350593";https://twitter.com/ohyhthomas/status/99913910538350593
VouchAR_Bristol;2011-08-06 11:23;0;0;"Half Head Highlights, Cut and Blow Dry Or Restyle, Plus Kerastase Conditioning Treatment for £30 at... http://vchr.me/1oy #Bristol";City of Bristol, England;;#Bristol;"99908370697420800";https://twitter.com/VouchAR_Bristol/status/99908370697420800
shahanshahan;2011-08-06 11:18;0;0;"Damn Leeds United. Had they not scored that penalty they could have been bottom of the table instead of Bristol City! #fb";City of Bristol, England;;#fb;"99907260263841792";https://twitter.com/shahanshahan/status/99907260263841792
taylor_789;2011-08-06 11:09;0;0;"Going to be tearing up Bristol town!!! #aveittt !!!";City of Bristol, England;;#aveittt;"99904913231974401";https://twitter.com/taylor_789/status/99904913231974401
VouchAR_Bristol;2011-08-06 10:23;0;0;"One Memory Foam Mattress (£250) Or Two (£450) from Furniture Bargains by Interior Accessories (Up... http://vchr.me/1oq #Bristol";City of Bristol, England;;#Bristol;"99893271505022976";https://twitter.com/VouchAR_Bristol/status/99893271505022976
ohyhthomas;2011-08-06 10:21;0;0;"I'm at H&M (Cabot Circus, Bristol ) http://4sq.com/r2ip6S";City of Bristol, England;;;"99892898501361664";https://twitter.com/ohyhthomas/status/99892898501361664
ohyhthomas;2011-08-06 10:20;0;0;"I'm at H&M (Unit 1 Odeon Building Union Street, Broadmead, Union Street, Bristol ) http://4sq.com/q5QDFq";City of Bristol, England;;;"99892738065043456";https://twitter.com/ohyhthomas/status/99892738065043456
MisterrJoe;2011-08-06 10:09;0;0;"Not too pleased fulop went for nothing, but very please with performance today, drinks in the harbour in bristol top of the league #itfc";City of Bristol, England;;#itfc;"99889795362336768";https://twitter.com/MisterrJoe/status/99889795362336768
jrawly;2011-08-06 08:49;0;0;"I'm at Purple Rose (56 Staple Hill Road, Bristol ) http://4sq.com/qQL4H5";City of Bristol, England;;;"99869754050871296";https://twitter.com/jrawly/status/99869754050871296
aaaardvark;2011-08-06 08:36;0;0;"I always enjoy visiting Bristol , it's like a giant suburb of Cardiff... #Bristol";City of Bristol, England;;#Bristol;"99866384548364288";https://twitter.com/aaaardvark/status/99866384548364288
Mandlebrot;2011-08-06 08:33;0;0;"I'm at Chandos Deli (Princess Victoria St, Clifton, Bristol ) http://4sq.com/okMKBZ";City of Bristol, England;;;"99865673844523009";https://twitter.com/Mandlebrot/status/99865673844523009
richayb;2011-08-06 08:17;0;0;"Ipswich town Vs Bristol City: 2-1 (@Ashton Gate Stadium w/ 5 others) http://4sq.com/rpjEtb";City of Bristol, England;@Ashton;;"99861624399204353";https://twitter.com/richayb/status/99861624399204353
s_spawny;2011-08-06 08:15;0;0;"#bristol city 2 nil down why no movement from bench";City of Bristol, England;;#bristol;"99861245586440192";https://twitter.com/s_spawny/status/99861245586440192
brizzlebuff;2011-08-06 08:11;0;0;"Sheldon Bush Ltd ( Bristol ) http://flic.kr/p/4fqLxp";City of Bristol, England;;;"99860181067890688";https://twitter.com/brizzlebuff/status/99860181067890688
brizzlebuff;2011-08-06 08:11;0;0;"ES. & A. Robinson Ltd ( Bristol ) http://flic.kr/p/4fqmPM";City of Bristol, England;;;"99860147123404800";https://twitter.com/brizzlebuff/status/99860147123404800
cloakable;2011-08-06 08:07;0;0;"@FoxbrushUK silly folf, you know Bristol is a big place! :3";City of Bristol, England;@FoxbrushUK;;"99859263966560257";https://twitter.com/cloakable/status/99859263966560257
s_spawny;2011-08-06 07:54;0;0;"#bristol city showing lack of ambition why have we bought In players who can't make 1st team to a team that finished 16 th";City of Bristol, England;;#bristol;"99855974579441664";https://twitter.com/s_spawny/status/99855974579441664
Jonathancellis;2011-08-06 07:52;0;0;"I'm at Tyntesfield House (NT) (Wraxall, Bristol ) http://4sq.com/rqjW47";North Somerset, England;;;"99855401197125633";https://twitter.com/Jonathancellis/status/99855401197125633
cloakable;2011-08-06 07:43;0;0;"On my way very belatedly to the bristol furmeet. Can anyone tell me where it will be in an hour and a bit?";City of Bristol, England;;;"99853133815099392";https://twitter.com/cloakable/status/99853133815099392
abitgone;2011-08-06 07:42;0;0;"@bigpoppawatts Haven't lived in Birmingham for nearly 8 years buddy - based in Warwick these days, and today I'm in Bristol for a wedding!";City of Bristol, England;@bigpoppawatts;;"99852812397191168";https://twitter.com/abitgone/status/99852812397191168
WelshBluebird;2011-08-06 07:41;0;0;"I'm at Platform 2 ( Bristol Parkway Railway Station (BPW), Parkway City, Stoke Gifford) http://4sq.com/pJiXai";South Gloucestershire, England;;;"99852558184628224";https://twitter.com/WelshBluebird/status/99852558184628224
JaneCouchMBE;2011-08-06 07:26;2;0;"Bristol boxer Martin Robin Prizefighter reserve http://www. janecouchboxing.com/?woo_video=mar tin-robbins-prizefighter-reserve … good kid";South Gloucestershire, England;;;"99848744807313409";https://twitter.com/JaneCouchMBE/status/99848744807313409
grahamspiller;2011-08-06 06:49;0;0;"Bristol ’s roads looking particularly jammy today. http://twitpic.com/61vfyv";City of Bristol, England;;;"99839432408051712";https://twitter.com/grahamspiller/status/99839432408051712
andrewreeve1;2011-08-06 06:23;0;0;"I'm at Aldi ( Bristol ) http://4sq.com/mQ56cX";City of Bristol, England;;;"99832883874762752";https://twitter.com/andrewreeve1/status/99832883874762752
Usklandsurvey;2011-08-06 06:19;0;0;"Out for the day in Bristol http:// yfrog.com/h3lvodtj";City of Bristol, England;;;"99831857427910657";https://twitter.com/Usklandsurvey/status/99831857427910657
andrewreeve1;2011-08-06 06:18;0;0;"I'm at Cash Generator (171-187 Greystoke Ave, Bristol ) http://4sq.com/nC0let";City of Bristol, England;;;"99831664548642816";https://twitter.com/andrewreeve1/status/99831664548642816
lewismorgan92;2011-08-06 06:03;0;0;"I'm at The Luckwell Pub ( Bristol ) http://4sq.com/oxhmdW";City of Bristol, England;;;"99827948063952897";https://twitter.com/lewismorgan92/status/99827948063952897
will_griffith;2011-08-06 05:45;0;0;"On a #GorillaSafari in #Bristol great fun http:// yfrog.com/gymbqyij";City of Bristol, England;;#GorillaSafari #Bristol;"99823395117600768";https://twitter.com/will_griffith/status/99823395117600768
Innovateip;2011-08-06 05:43;0;0;"I'm at The Witches Brew (1-40 Gilda Parade, Bristol ) http://4sq.com/nICjLe";City of Bristol, England;;;"99823013419159552";https://twitter.com/Innovateip/status/99823013419159552
Deisenhofer;2011-08-06 05:39;0;0;"I'm at ASDA (Highwood Lane, Bristol ) http://4sq.com/on91mz";;;;"99821864871936000";https://twitter.com/Deisenhofer/status/99821864871936000
Deisenhofer;2011-08-06 05:07;0;0;"I'm at Costa Coffee (The Mall, Cribbs Causeway, Bristol ) http://4sq.com/qX8PZf";South Gloucestershire, England;;;"99813939872931840";https://twitter.com/Deisenhofer/status/99813939872931840
Mandlebrot;2011-08-06 04:49;0;0;"I'm at Clifton Down Shopping Centre (Whiteladies Road, Bristol ) http://4sq.com/nKh9kG";;;;"99809289539039232";https://twitter.com/Mandlebrot/status/99809289539039232
aaaardvark;2011-08-06 04:43;0;0;"Enjoying tea tasting at Attic in Bristol - on the delicious Dragonwell green tea at the moment, served to Nixon on his visit to China in 72";City of Bristol, England;;;"99807911487868928";https://twitter.com/aaaardvark/status/99807911487868928
fstopHQ;2011-08-06 04:39;0;0;"Bristol , UK is now on my top 10 list, great city. Will definitely come back when I have more than 18hrs //d";City of Bristol, England;;;"99806773401231361";https://twitter.com/fstopHQ/status/99806773401231361
Deisenhofer;2011-08-06 04:31;0;0;"I'm at John Lewis (Cribbs Causeway, Bristol ) http://4sq.com/p7QCtL";South Gloucestershire, England;;;"99804874006466560";https://twitter.com/Deisenhofer/status/99804874006466560
footie_100in100;2011-08-06 04:22;0;0;"Bristol city 12.07, yeovil eta 13.30";City of Bristol, England;;;"99802589327142912";https://twitter.com/footie_100in100/status/99802589327142912
Deisenhofer;2011-08-06 03:58;0;0;"I'm at The Mall at Cribbs Causeway (Merlin Road, Bristol ) http://4sq.com/pDS6v5";;;;"99796496496594944";https://twitter.com/Deisenhofer/status/99796496496594944
